Event ID  Meaning
00	The log was started.
01	The log was stopped.
02	The log was temporarily paused due to low disk space.
10	A new IP address was leased to a client.
11	A lease was renewed by a client.
12	A lease was released by a client.
13	An IP address was found to be in use on the network.
14	A lease request could not be satisfied because the scope's address pool was exhausted.
15	A lease was denied.
16	A lease was deleted.
17	A lease was expired and DNS records for an expired leases have not been deleted.
18	A lease was expired and DNS records were deleted.
20	A BOOTP address was leased to a client.
21	A dynamic BOOTP address was leased to a client.
22	A BOOTP request could not be satisfied because the scope's address pool for BOOTP was exhausted.
23	A BOOTP IP address was deleted after checking to see it was not in use.
24	IP address cleanup operation has began.
25	IP address cleanup statistics.
30	DNS update request to the named DNS server.
31	DNS update failed.
32	DNS update successful.
33	Packet dropped due to NAP policy.
50+	Codes above 50 are used for Rogue Server Detection information.

QResult: 0: NoQuarantine, 1:Quarantine, 2:Drop Packet, 3:Probation,6:No Quarantine Information ProbationTime:Year-Month-Day Hour:Minute:Second:MilliSecond.

ID,Date,Time,Description,IP Address,Host Name,MAC Address,User Name, TransactionID, QResult,Probationtime, CorrelationID.
11,05/02/18,10:29:12,Renew,192.168.16.173,newton.iii.hogent.be,002401062D5E,,1811304818,0,,,
11,05/02/18,10:29:15,Renew,192.168.16.166,gauss.iii.hogent.be,002401062E77,,3668695873,0,,,
11,05/02/18,10:29:22,Renew,192.168.16.180,volterra.iii.hogent.be,002401062D5F,,3418280730,0,,,
11,05/02/18,10:29:29,Renew,192.168.16.138,kodaly.iii.hogent.be,000ACD11707E,,2825455884,0,,,
11,05/02/18,10:30:57,Renew,192.168.16.163,dirichlet.iii.hogent.be,002401062E74,,79907168,0,,,
11,05/02/18,10:31:09,Renew,192.168.16.162,cauchy.iii.hogent.be,002401062E28,,4265717303,0,,,
11,05/02/18,10:33:02,Renew,192.168.16.79,huygens.iii.hogent.be,90E2BA3F00B7,,543327612,0,,,
11,05/02/18,10:33:06,Renew,192.168.16.78,galilei.iii.hogent.be,90E2BA3F009C,,951158979,0,,,
11,05/02/18,10:33:10,Renew,192.168.16.92,ulam.iii.hogent.be,90E2BA3F4C1D,,90631349,0,,,
11,05/02/18,10:33:20,Renew,192.168.16.94,wigner.iii.hogent.be,90E2BA3F4B89,,292165271,0,,,
11,05/02/18,10:33:22,Renew,192.168.16.90,schrodinger.iii.hogent.be,90E2BA3F0558,,1163937313,0,,,
11,05/02/18,10:33:22,Renew,192.168.16.91,torricelli.iii.hogent.be,90E2BA3F0386,,1027578862,0,,,
11,05/02/18,10:33:27,Renew,192.168.16.82,kepler.iii.hogent.be,90E2BA3F0541,,741023579,0,,,
11,05/02/18,10:33:29,Renew,192.168.16.84,maxwell.iii.hogent.be,90E2BA3F0AC4,,855896111,0,,,
11,05/02/18,10:33:32,Renew,192.168.16.81,joule.iii.hogent.be,90E2BA3F0521,,2770848922,0,,,
11,05/02/18,10:33:57,Renew,192.168.16.73,bohr.iii.hogent.be,90E2BA3F00A3,,1380487273,0,,,
11,05/02/18,10:34:52,Renew,192.168.16.88,quimby.iii.hogent.be,90E2BA3F0391,,3462813841,0,,,
11,05/02/18,10:41:30,Renew,192.168.16.165,fermat.iii.hogent.be,002401062E79,,441899267,0,,,
10,05/02/18,10:42:47,Assign,192.168.134.249,vongenae-PC.iii.hogent.be,34E6D71BD690,,2811034511,0,,,
11,05/02/18,10:42:52,Renew,192.168.16.134,handel.iii.hogent.be,000ACD117727,,1315492782,0,,,
11,05/02/18,10:42:55,Renew,192.168.16.148,beethoven.iii.hogent.be,000ACD1179E2,,1569756558,0,,,
11,05/02/18,10:42:55,Renew,192.168.16.132,gershwin.iii.hogent.be,000ACD117064,,2132467354,0,,,
11,05/02/18,10:42:55,Renew,192.168.16.129,elgar.iii.hogent.be,000ACD1176CB,,1932821748,0,,,
11,05/02/18,10:42:56,Renew,192.168.16.140,liszt.iii.hogent.be,000ACD1170E8,,2381378816,0,,,
11,05/02/18,10:42:56,Renew,192.168.16.126,corelli.iii.hogent.be,000ACD117083,,3022583366,0,,,
11,05/02/18,10:42:56,Renew,192.168.16.136,granados.iii.hogent.be,000ACD11705F,,3950249443,0,,,
11,05/02/18,10:42:56,Renew,192.168.16.123,albinoni.iii.hogent.be,000ACD117728,,2032143063,0,,,
11,05/02/18,10:42:56,Renew,192.168.16.131,frescobaldi.iii.hogent.be,000ACD11708F,,1839653200,0,,,
11,05/02/18,10:42:56,Renew,192.168.16.151,bizet.iii.hogent.be,000ACD1170E9,,3706096222,0,,,
11,05/02/18,10:42:57,Renew,192.168.16.145,dvorak.iii.hogent.be,000ACD1170DA,,1813120135,0,,,
11,05/02/18,10:42:58,Renew,192.168.16.137,janacek.iii.hogent.be,000ACD1179AB,,1641564281,0,,,
11,05/02/18,10:42:58,Renew,192.168.16.125,bach.iii.hogent.be,000ACD117078,,4236469640,0,,,
11,05/02/18,10:42:58,Renew,192.168.16.128,delalande.iii.hogent.be,000ACD1170A7,,1104498514,0,,,
11,05/02/18,10:42:58,Renew,192.168.16.141,mozart.iii.hogent.be,000ACD117088,,2681255768,0,,,
11,05/02/18,10:42:58,Renew,192.168.16.142,chopin.iii.hogent.be,000ACD1170E7,,2198432206,0,,,
11,05/02/18,10:42:59,Renew,192.168.16.144,offenbach.iii.hogent.be,000ACD11706B,,3852816439,0,,,
11,05/02/18,10:42:59,Renew,192.168.16.139,haydn.iii.hogent.be,000ACD1170D2,,3919289096,0,,,
11,05/02/18,10:42:59,Renew,192.168.16.138,kodaly.iii.hogent.be,000ACD11707E,,3202340236,0,,,
11,05/02/18,10:42:59,Renew,192.168.16.154,arne.iii.hogent.be,000ACD117726,,1560179024,0,,,
11,05/02/18,10:42:59,Renew,192.168.16.135,ireland.iii.hogent.be,000ACD11708C,,2606688442,0,,,
11,05/02/18,10:43:00,Renew,192.168.16.146,purcell.iii.hogent.be,000ACD117A0C,,1014927746,0,,,
11,05/02/18,10:43:01,Renew,192.168.16.143,nielsen.iii.hogent.be,000ACD1176DB,,3560923313,0,,,
11,05/02/18,10:43:02,Renew,192.168.16.149,rameau.iii.hogent.be,000ACD1170E1,,543405280,0,,,
11,05/02/18,10:43:02,Renew,192.168.16.147,quantz.iii.hogent.be,000ACD1179CC,,2855137330,0,,,
11,05/02/18,10:43:03,Renew,192.168.16.155,vivaldi.iii.hogent.be,000ACD11708A,,4199536954,0,,,
11,05/02/18,10:43:03,Renew,192.168.16.133,zelenka.iii.hogent.be,000ACD1176D9,,401202647,0,,,
11,05/02/18,10:43:04,Renew,192.168.16.153,uccellini.iii.hogent.be,000ACD117712,,1455506795,0,,,
11,05/02/18,10:43:05,Renew,192.168.16.152,telemann.iii.hogent.be,000ACD117A18,,1209710934,0,,,
11,05/02/18,10:43:05,Renew,192.168.16.127,xenakis.iii.hogent.be,000ACD117A0E,,740481165,0,,,
11,05/02/18,10:43:06,Renew,192.168.16.130,ysaye.iii.hogent.be,000ACD117061,,388216936,0,,,
11,05/02/18,10:43:06,Renew,192.168.16.150,scarlatti.iii.hogent.be,000ACD1170D3,,1884471721,0,,,
11,05/02/18,10:43:07,Renew,192.168.16.124,wagner.iii.hogent.be,000ACD1170D1,,3798024504,0,,,
11,05/02/18,10:56:25,Renew,192.168.16.222,khachaturian.iii.hogent.be,000ACD1170D8,,1654439973,0,,,
24,05/02/18,10:59:08,Database Cleanup Begin,,,,,0,6,,,
25,05/02/18,10:59:08,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/02/18,10:59:08,0 leases expired and 0 leases deleted,,,,,0,6,,,
10,05/02/18,11:17:49,Assign,192.168.16.36,localhost.iii.hogent.be,27C29984000100011C3FE8D8080027B32F53,,2095989577,0,,,
11,05/02/18,11:18:23,Renew,192.168.16.170,kronecker.iii.hogent.be,002401062E24,,87510412,0,,,
11,05/02/18,11:24:17,Renew,192.168.16.91,torricelli.iii.hogent.be,90E2BA3F0386,,3093841292,0,,,
11,05/02/18,11:42:34,Renew,192.168.16.79,huygens.iii.hogent.be,90E2BA3F00B7,,2334973601,0,,,
11,05/02/18,11:47:21,Renew,192.168.134.7,DiskStation.iii.hogent.be,001132095260,,59106997,0,,,
11,05/02/18,11:49:05,Renew,192.168.16.37,TL-WR841N.iii.hogent.be,F8D11164520D,,148801358,0,,,
24,05/02/18,11:59:08,Database Cleanup Begin,,,,,0,6,,,
25,05/02/18,11:59:08,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/02/18,11:59:08,0 leases expired and 0 leases deleted,,,,,0,6,,,
24,05/02/18,12:59:09,Database Cleanup Begin,,,,,0,6,,,
25,05/02/18,12:59:09,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/02/18,12:59:09,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,05/02/18,13:09:45,Renew,192.168.16.106,jordaens.iii.hogent.be,001478516F7E,,3014118217,0,,,
11,05/02/18,13:17:55,Renew,192.168.134.23,linux-947g.iii.hogent.be,004005561378,,1076934327,0,,,
11,05/02/18,13:20:36,Renew,192.168.16.109,memling.iii.hogent.be,0014787C1844,,3647582030,0,,,
11,05/02/18,13:20:53,Renew,192.168.16.152,telemann.iii.hogent.be,000ACD117A18,,2442427903,0,,,
11,05/02/18,13:22:04,Renew,192.168.16.113,quellinus.iii.hogent.be,0019E00BF540,,1059221396,0,,,
11,05/02/18,13:22:49,Renew,192.168.16.108,lancret.iii.hogent.be,001478515756,,2174391387,0,,,
11,05/02/18,13:23:55,Renew,192.168.16.107,kandinsky.iii.hogent.be,001478EBA420,,2021582697,0,,,
11,05/02/18,13:24:57,Renew,192.168.16.101,ensor.iii.hogent.be,0019E00B579C,,3874948159,0,,,
11,05/02/18,13:26:19,Renew,192.168.16.110,nattier.iii.hogent.be,0019E00B13CE,,1715244310,0,,,
11,05/02/18,13:26:32,Renew,192.168.16.145,dvorak.iii.hogent.be,000ACD1170DA,,3064823002,0,,,
11,05/02/18,13:26:33,Renew,192.168.16.137,janacek.iii.hogent.be,000ACD1179AB,,715177596,0,,,
11,05/02/18,13:26:38,Renew,192.168.16.146,purcell.iii.hogent.be,000ACD117A0C,,3633355331,0,,,
11,05/02/18,13:26:45,Renew,192.168.16.144,offenbach.iii.hogent.be,000ACD11706B,,2710484533,0,,,
11,05/02/18,13:26:49,Renew,192.168.134.246,Laptop-Leen.iii.hogent.be,D4BED97C7F39,,1957842677,0,,,
11,05/02/18,13:26:55,Renew,192.168.16.140,liszt.iii.hogent.be,000ACD1170E8,,1693615683,0,,,
11,05/02/18,13:27:36,Renew,192.168.16.100,durer.iii.hogent.be,0019E00B57CA,,2200301938,0,,,
11,05/02/18,13:28:00,Renew,192.168.16.139,haydn.iii.hogent.be,000ACD1170D2,,2911588056,0,,,
11,05/02/18,13:28:10,Renew,192.168.16.124,wagner.iii.hogent.be,000ACD1170D1,,2701944774,0,,,
11,05/02/18,13:28:55,Renew,192.168.16.129,elgar.iii.hogent.be,000ACD1176CB,,2412832534,0,,,
11,05/02/18,13:29:00,Renew,192.168.16.123,albinoni.iii.hogent.be,000ACD117728,,3375894344,0,,,
11,05/02/18,13:29:18,Renew,192.168.16.151,bizet.iii.hogent.be,000ACD1170E9,,2147354724,0,,,
11,05/02/18,13:29:40,Renew,192.168.16.142,chopin.iii.hogent.be,000ACD1170E7,,452905361,0,,,
11,05/02/18,13:29:45,Renew,192.168.16.141,mozart.iii.hogent.be,000ACD117088,,3937765498,0,,,
11,05/02/18,13:30:07,Renew,192.168.16.126,corelli.iii.hogent.be,000ACD117083,,1392996272,0,,,
11,05/02/18,13:31:35,Renew,192.168.16.133,zelenka.iii.hogent.be,000ACD1176D9,,3764466220,0,,,
11,05/02/18,13:31:36,Renew,192.168.16.134,handel.iii.hogent.be,000ACD117727,,2497311514,0,,,
11,05/02/18,13:31:59,Renew,192.168.16.149,rameau.iii.hogent.be,000ACD1170E1,,3181228787,0,,,
11,05/02/18,13:32:12,Renew,192.168.16.130,ysaye.iii.hogent.be,000ACD117061,,914742637,0,,,
10,05/02/18,13:32:47,Assign,192.168.16.38,Laptop-Leen.iii.hogent.be,D4BED97C7F39,,184258705,0,,,
11,05/02/18,13:32:50,Renew,192.168.16.83,lorentz.iii.hogent.be,90E2BA3F055A,,1127108506,0,,,
11,05/02/18,13:34:08,Renew,192.168.16.143,nielsen.iii.hogent.be,000ACD1176DB,,3350285377,0,,,
11,05/02/18,13:34:16,Renew,192.168.16.99,caravaggio.iii.hogent.be,0019E00BF35E,,747552146,0,,,
11,05/02/18,13:35:27,Renew,192.168.16.118,velazquez.iii.hogent.be,0019E00BD37A,,775345552,0,,,
11,05/02/18,13:37:02,Renew,192.168.16.38,Laptop-Leen.iii.hogent.be,D4BED97C7F39,,755653871,0,,,
11,05/02/18,13:38:51,Renew,192.168.16.137,janacek.iii.hogent.be,000ACD1179AB,,2999886021,0,,,
11,05/02/18,13:54:48,Renew,192.168.16.111,orcagna.iii.hogent.be,0019E00BBC40,,358827796,0,,,
24,05/02/18,13:59:10,Database Cleanup Begin,,,,,0,6,,,
25,05/02/18,13:59:10,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/02/18,13:59:10,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,05/02/18,14:16:13,Renew,192.168.16.151,bizet.iii.hogent.be,000ACD1170E9,,3401573701,0,,,
11,05/02/18,14:17:46,Renew,192.168.134.247,sleroux.iii.hogent.be,F01FAF3DAE2B,,1761099051,0,,,
11,05/02/18,14:23:02,Renew,192.168.16.133,zelenka.iii.hogent.be,000ACD1176D9,,4158405255,0,,,
11,05/02/18,14:42:36,Renew,192.168.16.151,bizet.iii.hogent.be,000ACD1170E9,,731134917,0,,,
11,05/02/18,14:49:34,Renew,192.168.16.38,Laptop-Leen.iii.hogent.be,D4BED97C7F39,,2932203570,0,,,
11,05/02/18,14:52:58,Renew,192.168.16.137,janacek.iii.hogent.be,000ACD1179AB,,1927209607,0,,,
24,05/02/18,14:59:11,Database Cleanup Begin,,,,,0,6,,,
25,05/02/18,14:59:11,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/02/18,14:59:11,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,05/02/18,14:59:14,Renew,192.168.134.248,vop.iii.hogent.be,000C299A4900,,372458178,0,,,
11,05/02/18,15:01:21,Renew,192.168.134.159,DESKTOP-Q5NIM0G.iii.hogent.be,D4BED93A8D91,,34131012,0,,,
15,05/02/18,15:15:09,NACK,192.168.16.38,,D4BED97C7F39,,0,6,,,
11,05/02/18,15:15:09,Renew,192.168.134.246,Laptop-Leen.iii.hogent.be,D4BED97C7F39,,4056125556,0,,,
11,05/02/18,15:25:53,Renew,192.168.16.122,monteverdi.iii.hogent.be,000ACD11760C,,406615534,0,,,
11,05/02/18,15:35:04,Renew,192.168.16.97,appel.iii.hogent.be,0019E00B154A,,32872356,0,,,
11,05/02/18,15:49:26,Renew,192.168.134.9,Moretus.iii.hogent.be,001438EAE48E,,2095047282,0,,,
11,05/02/18,15:55:49,Renew,192.168.16.147,quantz.iii.hogent.be,000ACD1179CC,,1405777584,0,,,
24,05/02/18,15:59:12,Database Cleanup Begin,,,,,0,6,,,
25,05/02/18,15:59:12,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/02/18,15:59:12,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,05/02/18,16:14:11,Renew,192.168.134.246,Laptop-Leen.iii.hogent.be,D4BED97C7F39,,1814414714,0,,,
24,05/02/18,16:59:13,Database Cleanup Begin,,,,,0,6,,,
25,05/02/18,16:59:13,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/02/18,16:59:13,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,05/02/18,17:07:10,Renew,192.168.134.7,DiskStation.iii.hogent.be,001132095260,,59106997,0,,,
11,05/02/18,17:29:57,Renew,192.168.134.159,DESKTOP-Q5NIM0G.iii.hogent.be,D4BED93A8D91,,3803000847,0,,,
11,05/02/18,17:49:06,Renew,192.168.16.37,TL-WR841N.iii.hogent.be,F8D11164520D,,148801358,0,,,
24,05/02/18,17:59:14,Database Cleanup Begin,,,,,0,6,,,
25,05/02/18,17:59:14,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/02/18,17:59:14,0 leases expired and 0 leases deleted,,,,,0,6,,,
24,05/02/18,18:59:15,Database Cleanup Begin,,,,,0,6,,,
25,05/02/18,18:59:15,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/02/18,18:59:15,0 leases expired and 0 leases deleted,,,,,0,6,,,
24,05/02/18,19:59:16,Database Cleanup Begin,,,,,0,6,,,
25,05/02/18,19:59:16,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/02/18,19:59:16,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,05/02/18,20:26:11,Renew,192.168.134.248,vop.iii.hogent.be,000C299A4900,,372458178,0,,,
24,05/02/18,20:59:17,Database Cleanup Begin,,,,,0,6,,,
25,05/02/18,20:59:17,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/02/18,20:59:17,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,05/02/18,21:25:54,Renew,192.168.16.122,monteverdi.iii.hogent.be,000ACD11760C,,4249956193,0,,,
11,05/02/18,21:47:58,Renew,192.168.134.9,Moretus.iii.hogent.be,001438EAE48E,,478929778,0,,,
24,05/02/18,21:59:18,Database Cleanup Begin,,,,,0,6,,,
18,05/02/18,21:59:18,Expired,192.168.16.32,,,,0,6,,,
18,05/02/18,21:59:18,Expired,192.168.16.33,,,,0,6,,,
18,05/02/18,21:59:18,Expired,192.168.16.34,,,,0,6,,,
18,05/02/18,21:59:18,Expired,192.168.16.35,,,,0,6,,,
25,05/02/18,21:59:18,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/02/18,21:59:18,0 leases expired and 0 leases deleted,,,,,0,6,,,
24,05/02/18,22:59:19,Database Cleanup Begin,,,,,0,6,,,
18,05/02/18,22:59:19,Expired,192.168.134.249,,,,0,6,,,
25,05/02/18,22:59:19,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/02/18,22:59:19,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,05/02/18,23:01:03,Renew,192.168.134.7,DiskStation.iii.hogent.be,001132095260,,59106997,0,,,
11,05/02/18,23:49:06,Renew,192.168.16.37,TL-WR841N.iii.hogent.be,F8D11164520D,,148801358,0,,,
24,05/02/18,23:59:20,Database Cleanup Begin,,,,,0,6,,,
18,05/02/18,23:59:20,Expired,192.168.16.36,,,,0,6,,,
25,05/02/18,23:59:20,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/02/18,23:59:20,0 leases expired and 0 leases deleted,,,,,0,6,,,
24,04/30/18,00:00:13,Database Cleanup Begin,,,,,0,6,,,
25,04/30/18,00:00:13,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/30/18,00:00:13,0 leases expired and 0 leases deleted,,,,,0,6,,,
24,04/30/18,00:58:13,Database Cleanup Begin,,,,,0,6,,,
25,04/30/18,00:58:13,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/30/18,00:58:13,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,04/30/18,01:30:00,Renew,192.168.16.93,volta.iii.hogent.be,90E2BA3F4B45,,3754627337,0,,,
24,04/30/18,01:58:14,Database Cleanup Begin,,,,,0,6,,,
25,04/30/18,01:58:14,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/30/18,01:58:14,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,04/30/18,02:37:45,Renew,192.168.134.7,DiskStation.iii.hogent.be,001132095260,,59106997,0,,,
11,04/30/18,02:40:09,Renew,192.168.134.248,vop.iii.hogent.be,000C299A4900,,372458178,0,,,
24,04/30/18,02:58:15,Database Cleanup Begin,,,,,0,6,,,
18,04/30/18,02:58:15,Expired,192.168.134.246,,,,0,6,,,
18,04/30/18,02:58:15,Expired,192.168.134.247,,,,0,6,,,
25,04/30/18,02:58:15,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/30/18,02:58:15,0 leases expired and 0 leases deleted,,,,,0,6,,,
24,04/30/18,03:58:16,Database Cleanup Begin,,,,,0,6,,,
18,04/30/18,03:58:16,Expired,192.168.16.32,,,,0,6,,,
25,04/30/18,03:58:16,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/30/18,03:58:16,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,04/30/18,04:04:00,Renew,192.168.134.9,Moretus.iii.hogent.be,001438EAE48E,,1009509234,0,,,
24,04/30/18,04:58:17,Database Cleanup Begin,,,,,0,6,,,
25,04/30/18,04:58:17,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/30/18,04:58:17,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,04/30/18,05:49:04,Renew,192.168.16.37,TL-WR841N.iii.hogent.be,F8D11164520D,,148801358,0,,,
24,04/30/18,05:58:18,Database Cleanup Begin,,,,,0,6,,,
25,04/30/18,05:58:18,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/30/18,05:58:18,0 leases expired and 0 leases deleted,,,,,0,6,,,
24,04/30/18,06:58:19,Database Cleanup Begin,,,,,0,6,,,
16,04/30/18,06:58:19,Deleted,192.168.134.246,,,,0,6,,,
16,04/30/18,06:58:19,Deleted,192.168.134.247,,,,0,6,,,
25,04/30/18,06:58:19,0 leases expired and 2 leases deleted,,,,,0,6,,,
25,04/30/18,06:58:19,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,04/30/18,07:30:00,Renew,192.168.16.93,volta.iii.hogent.be,90E2BA3F4B45,,1776640770,0,,,
11,04/30/18,07:43:46,Renew,192.168.134.7,DiskStation.iii.hogent.be,001132095260,,59106997,0,,,
24,04/30/18,07:58:20,Database Cleanup Begin,,,,,0,6,,,
16,04/30/18,07:58:20,Deleted,192.168.16.32,,,,0,6,,,
25,04/30/18,07:58:20,0 leases expired and 1 leases deleted,,,,,0,6,,,
25,04/30/18,07:58:20,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,04/30/18,08:02:29,Renew,192.168.134.248,vop.iii.hogent.be,000C299A4900,,372458178,0,,,
24,04/30/18,08:58:21,Database Cleanup Begin,,,,,0,6,,,
25,04/30/18,08:58:21,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/30/18,08:58:21,0 leases expired and 0 leases deleted,,,,,0,6,,,
24,04/30/18,09:58:21,Database Cleanup Begin,,,,,0,6,,,
25,04/30/18,09:58:21,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/30/18,09:58:21,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,04/30/18,10:02:32,Renew,192.168.134.9,Moretus.iii.hogent.be,001438EAE48E,,3705070194,0,,,
24,04/30/18,10:58:22,Database Cleanup Begin,,,,,0,6,,,
25,04/30/18,10:58:22,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/30/18,10:58:22,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,04/30/18,11:49:04,Renew,192.168.16.37,TL-WR841N.iii.hogent.be,F8D11164520D,,148801358,0,,,
24,04/30/18,11:58:23,Database Cleanup Begin,,,,,0,6,,,
25,04/30/18,11:58:23,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/30/18,11:58:23,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,04/30/18,12:53:27,Renew,192.168.134.248,vop.iii.hogent.be,000C299A4900,,372458178,0,,,
24,04/30/18,12:58:24,Database Cleanup Begin,,,,,0,6,,,
25,04/30/18,12:58:24,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/30/18,12:58:24,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,04/30/18,13:08:00,Renew,192.168.134.7,DiskStation.iii.hogent.be,001132095260,,59106997,0,,,
11,04/30/18,13:30:00,Renew,192.168.16.93,volta.iii.hogent.be,90E2BA3F4B45,,127642867,0,,,
24,04/30/18,13:58:25,Database Cleanup Begin,,,,,0,6,,,
25,04/30/18,13:58:25,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/30/18,13:58:25,0 leases expired and 0 leases deleted,,,,,0,6,,,
24,04/30/18,14:58:26,Database Cleanup Begin,,,,,0,6,,,
25,04/30/18,14:58:26,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/30/18,14:58:26,0 leases expired and 0 leases deleted,,,,,0,6,,,
24,04/30/18,15:58:27,Database Cleanup Begin,,,,,0,6,,,
25,04/30/18,15:58:27,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/30/18,15:58:27,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,04/30/18,16:01:05,Renew,192.168.134.9,Moretus.iii.hogent.be,001438EAE48E,,2088952690,0,,,
24,04/30/18,16:58:28,Database Cleanup Begin,,,,,0,6,,,
25,04/30/18,16:58:28,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/30/18,16:58:28,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,04/30/18,17:42:29,Renew,192.168.134.7,DiskStation.iii.hogent.be,001132095260,,59106997,0,,,
11,04/30/18,17:49:05,Renew,192.168.16.37,TL-WR841N.iii.hogent.be,F8D11164520D,,148801358,0,,,
24,04/30/18,17:58:29,Database Cleanup Begin,,,,,0,6,,,
25,04/30/18,17:58:29,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/30/18,17:58:29,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,04/30/18,18:46:20,Renew,192.168.134.248,vop.iii.hogent.be,000C299A4900,,372458178,0,,,
24,04/30/18,18:58:30,Database Cleanup Begin,,,,,0,6,,,
25,04/30/18,18:58:30,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/30/18,18:58:30,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,04/30/18,19:30:00,Renew,192.168.16.93,volta.iii.hogent.be,90E2BA3F4B45,,156754765,0,,,
24,04/30/18,19:58:31,Database Cleanup Begin,,,,,0,6,,,
25,04/30/18,19:58:31,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/30/18,19:58:31,0 leases expired and 0 leases deleted,,,,,0,6,,,
24,04/30/18,20:58:32,Database Cleanup Begin,,,,,0,6,,,
25,04/30/18,20:58:32,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/30/18,20:58:32,0 leases expired and 0 leases deleted,,,,,0,6,,,
24,04/30/18,21:58:33,Database Cleanup Begin,,,,,0,6,,,
25,04/30/18,21:58:33,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/30/18,21:58:33,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,04/30/18,21:59:38,Renew,192.168.134.9,Moretus.iii.hogent.be,001438EAE48E,,472834930,0,,,
24,04/30/18,22:58:34,Database Cleanup Begin,,,,,0,6,,,
25,04/30/18,22:58:34,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/30/18,22:58:34,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,04/30/18,23:16:26,Renew,192.168.134.7,DiskStation.iii.hogent.be,001132095260,,59106997,0,,,
11,04/30/18,23:49:05,Renew,192.168.16.37,TL-WR841N.iii.hogent.be,F8D11164520D,,148801358,0,,,
24,04/30/18,23:58:35,Database Cleanup Begin,,,,,0,6,,,
25,04/30/18,23:58:35,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,04/30/18,23:58:35,0 leases expired and 0 leases deleted,,,,,0,6,,,
24,05/01/18,00:00:35,Database Cleanup Begin,,,,,0,6,,,
25,05/01/18,00:00:35,0 leases expired and 0 leases deleted,,,,,0,6,,,
25,05/01/18,00:00:35,0 leases expired and 0 leases deleted,,,,,0,6,,,
11,05/01/18,00:04:42,Renew,192.168.134.248,vop.iii.hogent.be,000C299A4900,,372458178,0,,,
24,05/01/18,00:58:35,Database Cleanup Begin,,,,,0,6,,,
